Code,Group,Sub group,Section,Object,Title,NRM
Ss_15,15,,,,"Earthworks, remediation and temporary systems",
Ss_15_10,15,10,,,Groundworks and earthworks systems,
Ss_15_10_30,15,10,30,,"Excavating, filling and erosion control systems",
Ss_15_10_30_05,15,10,30,05,Backfill systems,
Ss_15_10_30_25,15,10,30,25,Earthworks excavating systems,"0.4.2 Soil stabilisation measures; 0.1.1 Toxic or hazardous material removal; 1.1.4 Basement excavation; 1.1.5 Basement retaining walls; 8.2.1 Roads, paths and pavings; 0.1.2 Contaminated land; 1.1.1 Standard foundations (default); 1.1.2 Specialist foundations; 8.1.2 Preparatory groundworks;"
Ss_15_10_30_27,15,10,30,27,Earthworks filling systems,"1.1.4 Basement excavation; 1.1.5 Basement retaining walls; 8.2.1 Roads, paths and pavings (default); 8.1.2 Preparatory groundworks; 8.3.2 External planting;"
Ss_15_10_30_29,15,10,30,29,Earthworks filling systems around trees,4.1.7 Internal planting; 8.3.2 External planting (default);
Ss_15_10_30_31,15,10,30,31,Earthworks filling systems behind retaining walls,1.1.5 Basement retaining walls (default); 8.4.3 Retaining walls;
Ss_15_10_30_33,15,10,30,33,Erosion control systems,0.4.2 Soil stabilisation measures (default); 8.3.1 Seeding and turfing;
Ss_15_10_30_65,15,10,30,65,Puddled clay lining systems,"8.6.2 Ancillary drainage systems; 8.6.4 Land drainage; 8.5.2 Ornamental features (default); 8.6.3 External chemical, toxic and industrial liquid waste drainage;"
Ss_15_10_30_90,15,10,30,90,Topsoil filling systems,4.1.7 Internal planting; 8.3.2 External planting (default);
Ss_15_10_33,15,10,33,,Ground gas disposal systems,
Ss_15_10_33_34,15,10,33,34,Ground gas collection and venting systems,0.4.3 Ground gas venting measures (default);
Ss_15_10_35,15,10,35,,Ground remediation systems,
Ss_15_10_35_07,15,10,35,07,Bioremediation systems,
Ss_15_10_35_23,15,10,35,23,Deep dry soil mixing systems,
Ss_15_10_35_25,15,10,35,25,Dynamic deep compaction systems,
Ss_15_10_35_92,15,10,35,92,Vibro-compaction systems,
Ss_15_10_35_94,15,10,35,94,Vibro-stone column systems,
Ss_15_10_35_97,15,10,35,97,Wet soil mixing systems,
Ss_15_10_45,15,10,45,,Landfill systems,
Ss_15_10_76,15,10,76,,Site waste disposal systems,
Ss_15_10_76_21,15,10,76,21,Dewatering systems,
Ss_15_10_78,15,10,78,,Slurry wall systems,
Ss_15_10_80,15,10,80,,Stabilization systems,
Ss_15_10_80_15,15,10,80,15,Concrete column stabilization systems,
Ss_15_10_80_70,15,10,80,70,Rock bolting and dowelling systems,
Ss_15_10_80_75,15,10,80,75,Rock fissure grouting systems,
Ss_15_10_80_80,15,10,80,80,Soil nailing systems,0.4.2 Soil stabilisation measures (default);
Ss_15_10_80_85,15,10,80,85,Subterranean void filling systems,
Ss_15_30,15,30,,,"Remediation, repair and renovation systems",
Ss_15_30_10,15,30,10,,Building services remediation systems,
Ss_15_30_12,15,30,12,,Ceramics repair and renovation systems,
Ss_15_30_15,15,30,15,,Concrete and masonry cleaning systems,
Ss_15_30_15_15,15,30,15,15,Concrete cleaning systems,7.5.1 Cleaning (default);
Ss_15_30_15_50,15,30,15,50,Masonry cleaning systems,7.5.1 Cleaning (default);
Ss_15_30_15_65,15,30,15,65,Preliminary concrete cleaning systems,7.5.1 Cleaning (default);
Ss_15_30_15_66,15,30,15,66,Preliminary masonry cleaning systems,7.5.1 Cleaning (default);
Ss_15_30_17,15,30,17,,Concrete repair and renovation systems,
Ss_15_30_17_10,15,30,17,10,Bonded steel plate repair systems,7.6.2 Concrete repairs (default); 7.1.1 Minor demolition and alteration works;
Ss_15_30_17_12,15,30,17,12,Concrete crack repair or filling systems,7.6.2 Concrete repairs (default);
Ss_15_30_17_14,15,30,17,14,Concrete mortar or overlay systems,7.6.2 Concrete repairs (default);
Ss_15_30_17_16,15,30,17,16,Concrete protective coating systems,7.5.2 Protective coatings (default);
Ss_15_30_17_18,15,30,17,18,Concrete repair systems,7.6.2 Concrete repairs (default);
Ss_15_30_17_85,15,30,17,85,Sprayed concrete repair systems,
Ss_15_30_32,15,30,32,,Fungus and beetle eradication systems,
Ss_15_30_32_05,15,30,32,05,Beetle eradication systems,7.3.2 Fungus/beetle eradication (default);
Ss_15_30_32_15,15,30,32,15,Combined fungus and beetle treatment systems,7.3.2 Fungus/beetle eradication (default);
Ss_15_30_32_35,15,30,32,35,Hot air infestation treatment systems,
Ss_15_30_32_50,15,30,32,50,Masonry fungus treatment systems,7.3.2 Fungus/beetle eradication (default);
Ss_15_30_32_85,15,30,32,85,Termite treatment systems,
Ss_15_30_32_90,15,30,32,90,Timber fungus treatment systems,7.3.2 Fungus/beetle eradication (default);
Ss_15_30_33,15,30,33,,Glass repair and renovation systems,
Ss_15_30_50,15,30,50,,Masonry repair and renovation systems,
Ss_15_30_50_50,15,30,50,50,Masonry repair systems,7.6.1 Masonry repairs (default); 7.1.1 Minor demolition and alteration works;
Ss_15_30_50_53,15,30,50,53,Mortar joint repair systems,7.6.1 Masonry repairs (default);
Ss_15_30_50_55,15,30,50,55,Mortar repointing systems,7.6.1 Masonry repairs (default);
Ss_15_30_52,15,30,52,,Metal repair and renovation systems,
Ss_15_30_52_03,15,30,52,03,Aluminium repair systems,
Ss_15_30_52_15,15,30,52,15,Copper repair systems,
Ss_15_30_52_42,15,30,52,42,Iron repair systems,
Ss_15_30_52_46,15,30,52,46,Lead repair systems,
Ss_15_30_52_84,15,30,52,84,Steel repair systems,
Ss_15_30_65,15,30,65,,Pipeline renovation systems,
Ss_15_30_65_15,15,30,65,15,Close-fit plastics pipe lining systems,
Ss_15_30_65_17,15,30,65,17,Continuous plastics pipe lining systems,
Ss_15_30_65_20,15,30,65,20,Cured in place lining systems,
Ss_15_30_65_65,15,30,65,65,Preformed lining systems,
Ss_15_30_65_72,15,30,65,72,Rigidly anchored plastics inner layer (RAPL) lining systems,
Ss_15_30_65_80,15,30,65,80,Spray lining systems,
Ss_15_30_65_81,15,30,65,81,Spirally wound plastics pipe lining systems,
Ss_15_30_90,15,30,90,,Timber repair and renovation systems,
Ss_15_30_90_84,15,30,90,84,Timber joint strengthening systems,7.6.4 Timber repairs (default); 7.1.1 Minor demolition and alteration works;
Ss_15_30_90_86,15,30,90,86,Timber section repair systems,7.6.4 Timber repairs (default); 7.1.1 Minor demolition and alteration works;
Ss_15_30_90_90,15,30,90,90,Timber section strengthening systems,7.6.4 Timber repairs (default); 7.1.1 Minor demolition and alteration works;
Ss_15_95,15,95,,,Temporary works systems,
Ss_15_95_15,15,95,15,,Temporary preparatory works systems,
Ss_15_95_15_10,15,95,15,10,Borehole systems,
Ss_15_95_17,15,95,17,,Temporary protection systems,
Ss_15_95_17_90,15,95,17,90,Temporary backfill systems,
Ss_15_95_20,15,95,20,,Temporary whole entity structural works systems,
Ss_15_95_20_30,15,95,20,30,Flying shores systems,7.4.1 Facade retention; 0.3.1 Temporary support to adjacent structures (default);
Ss_15_95_20_32,15,95,20,32,Framed retention structure systems,7.4.1 Facade retention (default); 0.3.1 Temporary support to adjacent structures;
Ss_15_95_20_70,15,95,20,70,Raking shores systems,7.4.1 Facade retention; 0.3.1 Temporary support to adjacent structures (default);
Ss_15_95_20_72,15,95,20,72,Retention structure systems,7.4.1 Facade retention (default); 0.3.1 Temporary support to adjacent structures;
Ss_15_95_20_75,15,95,20,75,Scaffold retention structure systems,
Ss_15_95_20_87,15,95,20,87,Thrust pit systems,
Ss_15_95_25,15,95,25,,Temporary wall and barrier works systems,
Ss_15_95_30,15,95,30,,"Temporary roof, floor and paving works systems",
Ss_15_95_32,15,95,32,,Temporary water and land management systems,
Ss_15_95_32_85,15,95,32,85,Sedimentation ponds,
Ss_15_95_35,15,95,35,,"Temporary fixed access, tunnel, shaft, vessel and tower works systems",
Ss_15_95_40,15,95,40,,"Temporary signage and fittings, furnishings and equipment (FF&E) works systems",
Ss_15_95_45,15,95,45,,Temporary flora and fauna systems,
Ss_15_95_45_42,15,95,45,42,Intercropping systems,8.3.2 External planting (default);
Ss_15_95_45_85,15,95,45,85,Spoil heap temporary crop systems,8.3.2 External planting (default);
Ss_15_95_45_90,15,95,45,90,Topsoil heap temporary crop systems,8.3.2 External planting (default);
Ss_15_95_55,15,95,55,,Temporary piped supply works systems,
Ss_15_95_55_90,15,95,55,90,Tunnelling compressed air systems,
Ss_15_95_60,15,95,60,,"Temporary heating, cooling and refrigeration works systems",
Ss_15_95_65,15,95,65,,Temporary ventilation and air conditioning works systems,
Ss_15_95_70,15,95,70,,Temporary electrical works systems,
Ss_15_95_75,15,95,75,,"Temporary communications, security, safety, control and protection works systems",
Ss_15_95_80,15,95,80,,Temporary pavement works systems,
Ss_15_95_80_02,15,95,80,02,Temporary access road systems,
Ss_15_95_80_72,15,95,80,72,Temporary roadwork systems,
Ss_15_95_85,15,95,85,,Temporary process engineering works systems,
Ss_15_95_90,15,95,90,,Temporary soft facility management works services,
Ss_20,20,,,,Structural systems,
Ss_20_05,20,05,,,Substructure systems,
Ss_20_05_15,20,05,15,,Concrete foundation systems,
Ss_20_05_15_65,20,05,15,65,Precast concrete pad and strip foundation systems,1.1.1 Standard foundations (default);
Ss_20_05_15_70,20,05,15,70,Reinforced concrete pad and strip foundation systems,1.1.1 Standard foundations (default);
Ss_20_05_15_71,20,05,15,71,Reinforced concrete pilecap and ground beam foundation systems,1.1.1 Standard foundations (default);
Ss_20_05_15_72,20,05,15,72,Reinforced concrete raft foundation systems,1.1.3 Lowest floor construction (default);
Ss_20_05_15_80,20,05,15,80,Steel ground beam foundation systems,1.1.1 Standard foundations (default);
Ss_20_05_15_90,20,05,15,90,Unreinforced concrete foundation systems for cast-in products,1.1.1 Standard foundations (default);
Ss_20_05_15_91,20,05,15,91,Unreinforced concrete pad and strip foundation systems,1.1.1 Standard foundations (default);
Ss_20_05_15_92,20,05,15,92,Unreinforced concrete trench fill foundation systems,1.1.1 Standard foundations (default);
Ss_20_05_50,20,05,50,,Minor concrete substructure systems,
Ss_20_05_50_15,20,05,50,15,Concrete haunching systems,
Ss_20_05_50_65,20,05,50,65,Precast concrete foundation and plinth systems,1.1.1 Standard foundations (default);
Ss_20_05_50_70,20,05,50,70,Reinforced concrete base or foundation systems,1.1.1 Standard foundations (default);
Ss_20_05_50_92,20,05,50,92,Unreinforced concrete foundation with cast-in products systems,1.1.1 Standard foundations (default);
Ss_20_05_50_93,20,05,50,93,Unreinforced concrete foundation and plinth systems,1.1.1 Standard foundations (default);
Ss_20_05_65,20,05,65,,Piling systems,
Ss_20_05_65_24,20,05,65,24,Driven precast or prestressed concrete piling systems,1.1.2 Specialist foundations (default);
Ss_20_05_65_40,20,05,65,40,In situ concrete augered piling systems,1.1.2 Specialist foundations (default);
Ss_20_05_65_41,20,05,65,41,In situ concrete bored piling systems,1.1.2 Specialist foundations (default);
Ss_20_05_65_42,20,05,65,42,In situ concrete cased displacement piling systems,
Ss_20_05_65_43,20,05,65,43,In situ concrete displacement piling systems,1.1.2 Specialist foundations (default);
Ss_20_05_65_44,20,05,65,44,In situ concrete mini-piling or micro-piling systems,1.1.2 Specialist foundations (default);
Ss_20_05_65_64,20,05,65,64,Plunge column piling systems,
Ss_20_05_65_76,20,05,65,76,Screw piling systems,1.1.2 Specialist foundations (default);
Ss_20_05_65_84,20,05,65,84,Steel bearing pile systems,1.1.2 Specialist foundations (default);
Ss_20_05_65_89,20,05,65,89,Timber piling systems,1.1.2 Specialist foundations (default);
Ss_20_05_80,20,05,80,,Structural grouting systems,
Ss_20_05_80_12,20,05,80,12,Cementitious grout systems,
Ss_20_05_80_40,20,05,80,40,Interstitial grouting systems,
Ss_20_05_80_57,20,05,80,57,Non-cementitious grout systems,
Ss_20_05_80_71,20,05,80,71,Retaining wall cementitious grout systems,
Ss_20_05_80_73,20,05,80,73,Retaining wall self-hardening slurry systems,
Ss_20_05_80_80,20,05,80,80,Soil nailing cementitious grout systems,
Ss_20_05_90,20,05,90,,Underpinning systems,
Ss_20_05_90_10,20,05,90,10,Beam and pier unreinforced concrete underpinning systems,8.8.3 Underpinning to external site boundary walls; 1.1.2 Specialist foundations (default);
Ss_20_05_90_35,20,05,90,35,Grouted underpinning systems,8.8.3 Underpinning to external site boundary walls; 1.1.2 Specialist foundations (default);
Ss_20_05_90_45,20,05,90,45,Jacked pile underpinning systems,8.8.3 Underpinning to external site boundary walls; 1.1.2 Specialist foundations (default);
Ss_20_05_90_46,20,05,90,46,Jet grouted underpinning systems,8.8.3 Underpinning to external site boundary walls; 1.1.2 Specialist foundations (default);
Ss_20_05_90_50,20,05,90,50,Mass concrete underpinning systems,8.8.3 Underpinning to external site boundary walls; 1.1.2 Specialist foundations (default);
Ss_20_05_90_60,20,05,90,60,Pile and cantilever support underpinning systems,8.8.3 Underpinning to external site boundary walls; 1.1.2 Specialist foundations (default);
Ss_20_05_90_61,20,05,90,61,Pile and needle underpinning systems,8.8.3 Underpinning to external site boundary walls; 1.1.2 Specialist foundations (default);
Ss_20_05_90_70,20,05,90,70,Raking pile underpinning systems,8.8.3 Underpinning to external site boundary walls; 1.1.2 Specialist foundations (default);
Ss_20_10,20,10,,,Structural frame systems,
Ss_20_10_30,20,10,30,,Complete bridge structure systems,
Ss_20_10_30_30,20,10,30,30,Footbridge systems,"8.2.1 Roads, paths and pavings (default); 2.2.1 Floors;"
Ss_20_10_30_65,20,10,30,65,Pipe bridge systems,
Ss_20_10_60,20,10,60,,Prefabricated framed and panelled structures,
Ss_20_10_60_33,20,10,60,33,Geodesic dome systems,
Ss_20_10_60_34,20,10,60,34,Glazed enclosure systems,
Ss_20_10_60_50,20,10,60,50,Modular pod systems,
Ss_20_10_60_60,20,10,60,60,Panelled and framed modular systems,
Ss_20_10_60_84,20,10,60,84,Structural insulated panel systems,
Ss_20_10_60_95,20,10,60,95,Volumetric modular systems,
Ss_20_10_65,20,10,65,,Prefabricated room systems,
Ss_20_10_65_15,20,10,65,15,Composite pods,
Ss_20_10_65_17,20,10,65,17,Concrete pods,
Ss_20_10_65_65,20,10,65,65,Polypropylene pods,
Ss_20_10_70,20,10,70,,Shelter systems,
Ss_20_10_70_03,20,10,70,03,Animal shelter systems,6.1.1 Complete buildings (default); 6.1.2 Building units;
Ss_20_10_70_62,20,10,70,62,People shelter systems,6.1.1 Complete buildings; 8.5.1 Site/street furniture and equipment (default);
Ss_20_10_70_64,20,10,70,64,Plant shelter systems,6.1.1 Complete buildings (default); 6.1.2 Building units;
Ss_20_10_70_84,20,10,70,84,Storage shelter systems,6.1.1 Complete buildings (default); 8.5.1 Site/street furniture and equipment;
Ss_20_10_75,20,10,75,,Structural framing systems,
Ss_20_10_75_35,20,10,75,35,Heavy steel framing systems,2.1.1 Steel frames (default);
Ss_20_10_75_45,20,10,75,45,Light steel framing systems,2.1.1 Steel frames (default);
Ss_20_10_75_65,20,10,75,65,Precast reinforced concrete framing systems,2.1.4 Concrete frames (default);
Ss_20_10_75_70,20,10,75,70,Reinforced concrete framing systems,2.1.4 Concrete frames (default);
Ss_20_10_75_85,20,10,75,85,Timber framing systems,2.1.5 Timber frames (default);
Ss_20_20,20,20,,,Structural beams,
Ss_20_20_75,20,20,75,,Structural beam systems,
Ss_20_20_75_35,20,20,75,35,Heavy steel beam systems,
Ss_20_20_75_45,20,20,75,45,Light steel beam systems,
Ss_20_20_75_65,20,20,75,65,Precast reinforced concrete beam systems,
Ss_20_20_75_70,20,20,75,70,Reinforced concrete beam systems,
Ss_20_20_75_85,20,20,75,85,Timber beam systems,
Ss_20_30,20,30,,,Structural columns,
Ss_20_30_75,20,30,75,,Structural column systems,
Ss_20_30_75_35,20,30,75,35,Heavy steel column systems,
Ss_20_30_75_45,20,30,75,45,Light steel column systems,
Ss_20_30_75_50,20,30,75,50,Masonry column systems,
Ss_20_30_75_65,20,30,75,65,Precast reinforced concrete column systems,
Ss_20_30_75_70,20,30,75,70,Reinforced concrete column systems,
Ss_20_30_75_85,20,30,75,85,Timber column systems,
Ss_20_40,20,40,,,Structural sheet and cable systems,
Ss_20_40_10,20,40,10,,Building cable systems,
Ss_20_50,20,50,,,Bridge structure systems,
Ss_20_50_10,20,50,10,,Abutment systems,
Ss_20_50_10_10,20,50,10,10,Bank seat abutments,
Ss_20_50_10_30,20,50,10,30,Embedded retaining wall bridge abutments,
Ss_20_50_10_40,20,50,10,40,Integral abutments,
Ss_20_50_10_50,20,50,10,50,Masonry bridge abutments,
Ss_20_50_10_70,20,50,10,70,Reinforced concrete bridge abutments,
Ss_20_50_10_80,20,50,10,80,Sheet piled bridge abutments,
Ss_20_50_10_85,20,50,10,85,Spill-through abutments,
Ss_20_50_10_90,20,50,10,90,Tied embedded retaining wall bridge abutments,
Ss_20_50_10_95,20,50,10,95,Wing wall systems,
Ss_20_50_20,20,50,20,,Bridge pier systems,
Ss_20_50_20_50,20,50,20,50,Masonry bridge piers,
Ss_20_50_20_70,20,50,20,70,Reinforced concrete bridge piers,
Ss_20_50_25,20,50,25,,Bridge deck systems,
Ss_20_50_25_08,20,50,25,08,Box girder bridge deck systems,
Ss_20_50_25_12,20,50,25,12,Composite steel and concrete bridge deck systems,
Ss_20_50_25_15,20,50,25,15,Concrete half through deck systems,
Ss_20_50_25_16,20,50,25,16,Concrete slab deck systems,
Ss_20_50_25_30,20,50,25,30,Filler beam deck systems,
Ss_20_50_25_31,20,50,25,31,Flat and stepped deck systems,
Ss_20_50_25_53,20,50,25,53,Modular precast concrete deck systems,
Ss_20_50_25_59,20,50,25,59,Orthotropic deck systems,
Ss_20_50_25_65,20,50,25,65,Prestressed concrete beam deck systems,
Ss_20_50_25_70,20,50,25,70,Reinforced concrete arch bridge systems,
Ss_20_50_25_80,20,50,25,80,Solid steel slab systems,
Ss_20_50_30,20,50,30,,Abutment and pier component systems,
Ss_20_50_30_11,20,50,30,11,Capping beam systems,
Ss_20_50_30_37,20,50,30,37,Headwall systems,
Ss_20_50_30_80,20,50,30,80,Spandrel arch wall systems,
Ss_20_50_35,20,50,35,,Bridge cable systems,
Ss_20_50_35_11,20,50,35,11,Cable-stayed bridge cable systems,
Ss_20_50_35_85,20,50,35,85,Suspension bridge cable systems,
Ss_20_50_40,20,50,40,,Bridge expansion joint systems,
Ss_20_50_40_04,20,50,40,04,Asphaltic plug joint systems,
Ss_20_50_40_09,20,50,40,09,Buried expansion joint systems,
Ss_20_50_40_56,20,50,40,56,Nosing expansion joint systems with poured sealants,
Ss_20_50_40_57,20,50,40,57,Nosing expansion joint systems with preformed compression seals,
Ss_20_60,20,60,,,Retaining wall systems,
Ss_20_60_30,20,60,30,,Embedded retaining wall systems,
Ss_20_60_30_03,20,60,30,03,Anchored steel sheet pile retaining wall systems,
Ss_20_60_30_08,20,60,30,08,Bored king post retaining wall systems,1.1.5 Basement retaining walls; 8.4.3 Retaining walls (default);
Ss_20_60_30_13,20,60,30,13,Combi retaining wall systems,
Ss_20_60_30_15,20,60,30,15,Contiguous pile retaining wall systems,1.1.5 Basement retaining walls (default); 8.4.3 Retaining walls;
Ss_20_60_30_24,20,60,30,24,Driven king post retaining wall systems,1.1.5 Basement retaining walls; 8.4.3 Retaining walls (default);
Ss_20_60_30_70,20,60,30,70,Reinforced concrete diaphragm retaining wall systems,1.1.5 Basement retaining walls (default); 8.4.3 Retaining walls;
Ss_20_60_30_80,20,60,30,80,Secant pile retaining wall systems,1.1.5 Basement retaining walls (default); 8.4.3 Retaining walls;
Ss_20_60_30_83,20,60,30,83,Slurry diaphragm retaining wall systems,1.1.5 Basement retaining walls (default);
Ss_20_60_30_85,20,60,30,85,Steel sheet pile retaining wall systems,
Ss_20_60_30_92,20,60,30,92,Unreinforced concrete diaphragm retaining wall systems,1.1.5 Basement retaining walls (default); 8.4.3 Retaining walls;
Ss_20_60_35,20,60,35,,Gravity retaining wall systems,
Ss_20_60_35_10,20,60,35,10,Caged fill retaining wall systems,8.4.3 Retaining walls (default);
Ss_20_60_35_13,20,60,35,13,Concrete bagwork retaining wall systems,
Ss_20_60_35_15,20,60,35,15,Crib retaining wall systems,8.4.3 Retaining walls (default);
Ss_20_60_35_25,20,60,35,25,Drystack masonry unit retaining wall systems,8.4.3 Retaining walls (default);
Ss_20_60_35_50,20,60,35,50,Masonry retaining wall systems,1.1.5 Basement retaining walls (default); 8.4.3 Retaining walls;
Ss_20_60_35_53,20,60,35,53,Mesh formwork and geogrid retaining wall systems,
Ss_20_60_35_66,20,60,35,66,Precast concrete stem wall retaining wall systems,8.4.3 Retaining walls (default);
Ss_20_60_35_70,20,60,35,70,Reinforced concrete retaining wall systems,1.1.5 Basement retaining walls (default); 8.4.3 Retaining walls;
Ss_20_60_35_72,20,60,35,72,Reinforced earth retaining wall systems,8.4.3 Retaining walls;
Ss_20_60_35_90,20,60,35,90,Timber retaining wall systems,8.4.3 Retaining walls (default);
Ss_20_60_35_91,20,60,35,91,Tyre bale retaining wall systems,8.4.3 Retaining walls (default);
Ss_20_70,20,70,,,Structure covering and finishing systems,
Ss_20_70_15,20,70,15,,Concrete protection systems,
Ss_20_70_65,20,70,65,,Protective painting systems,
Ss_20_70_80,20,70,80,,Steel encasement systems,
Ss_20_80,20,80,,,Structure accessory systems,
Ss_20_80_60,20,80,60,,Permanent formwork systems,
Ss_20_95,20,95,,,Temporary structural systems,
Ss_25,25,,,,Wall and barrier systems,
Ss_25_10,25,10,,,Framed wall systems,
Ss_25_10_20,25,10,20,,Curtain walling systems,
Ss_25_10_20_85,25,10,20,85,Stick curtain walling systems,2.5.1 External enclosing walls above ground level (default);
Ss_25_10_20_90,25,10,20,90,Unitized curtain walling systems,2.5.1 External enclosing walls above ground level (default);
Ss_25_10_30,25,10,30,,Framed partition systems,
Ss_25_10_30_35,25,10,30,35,Gypsum board partition systems,2.7.1 Walls and partitions (default); 2.7.2 Balustrades and handrails;
Ss_25_10_30_70,25,10,30,70,Rigid sheet partition systems,2.7.1 Walls and partitions (default); 2.7.2 Balustrades and handrails;
Ss_25_10_32,25,10,32,,Framed wall structure systems,
Ss_25_10_32_03,25,10,32,03,Aluminium wall framing systems,
Ss_25_10_32_35,25,10,32,35,Heavy steel wall framing systems,"2.5.2 External enclosing walls below ground level; 2.7.1 Walls and partitions; 2.5.1 External enclosing walls above ground level (default); 2.5.5 Subsidiary walls, balustrades and proprietary balconies;"
Ss_25_10_32_45,25,10,32,45,Light steel wall framing systems,"2.7.1 Walls and partitions; 2.5.1 External enclosing walls above ground level (default); 2.7.2 Balustrades and handrails; 2.5.5 Subsidiary walls, balustrades and proprietary balconies;"
Ss_25_10_32_58,25,10,32,58,Plastics wall framing systems,
Ss_25_10_32_90,25,10,32,90,Timber wall framing systems,"2.7.1 Walls and partitions; 2.5.1 External enclosing walls above ground level (default); 2.7.2 Balustrades and handrails; 2.5.5 Subsidiary walls, balustrades and proprietary balconies;"
Ss_25_10_35,25,10,35,,Framed glazed wall systems,
Ss_25_10_35_35,25,10,35,35,Glazed screen systems,
Ss_25_10_35_95,25,10,35,95,Vertical patent glazing systems,2.5.1 External enclosing walls above ground level (default);
Ss_25_10_35_97,25,10,35,97,Window wall glazed screen systems,
Ss_25_11,25,11,,,Monolithic wall structure systems,
Ss_25_11_13,25,11,13,,Cob wall systems,
Ss_25_11_15,25,11,15,,Concrete form masonry unit wall systems,
Ss_25_11_16,25,11,16,,Concrete wall systems,
Ss_25_11_16_62,25,11,16,62,Post-tensioned concrete wall systems,
Ss_25_11_16_65,25,11,16,65,Precast concrete wall systems,"2.5.2 External enclosing walls below ground level; 2.7.1 Walls and partitions (default); 2.5.1 External enclosing walls above ground level (default); 2.7.2 Balustrades and handrails; 2.5.5 Subsidiary walls, balustrades and proprietary balconies;"
Ss_25_11_16_70,25,11,16,70,Reinforced concrete wall structure systems,"2.5.2 External enclosing walls below ground level; 2.7.1 Walls and partitions; 1.1.5 Basement retaining walls; 2.5.1 External enclosing walls above ground level (default); 2.7.2 Balustrades and handrails; 2.5.5 Subsidiary walls, balustrades and proprietary balconies;"
Ss_25_11_16_80,25,11,16,80,Sprayed concrete wall structure systems,"2.5.2 External enclosing walls below ground level; 2.7.1 Walls and partitions; 2.5.1 External enclosing walls above ground level (default); 2.7.2 Balustrades and handrails; 2.5.5 Subsidiary walls, balustrades and proprietary balconies;"
Ss_25_11_70,25,11,70,,Rammed earth wall systems,
Ss_25_11_70_55,25,11,70,55,Non-stabilized rammed earth wall systems,"2.5.2 External enclosing walls below ground level; 2.5.1 External enclosing walls above ground level (default); 2.5.5 Subsidiary walls, balustrades and proprietary balconies;"
Ss_25_11_70_83,25,11,70,83,Stabilized rammed earth plinth systems,
Ss_25_11_70_85,25,11,70,85,Stabilized rammed earth wall systems,"2.5.2 External enclosing walls below ground level; 2.5.1 External enclosing walls above ground level (default); 2.5.5 Subsidiary walls, balustrades and proprietary balconies;"
Ss_25_11_90,25,11,90,,Timber wall systems,
Ss_25_11_90_15,25,11,90,15,Cross-laminated timber wall systems,
Ss_25_11_90_96,25,11,90,96,Wood log wall systems,
Ss_25_12,25,12,,,Panel wall structure systems,
Ss_25_12_10,25,12,10,,Brick panel wall systems,
Ss_25_12_15,25,12,15,,Concrete panel wall systems,
Ss_25_12_15_05,25,12,15,05,Autoclaved aerated concrete (AAC) panel wall systems,
Ss_25_12_15_15,25,12,15,15,Composite concrete panel wall systems,
Ss_25_12_60,25,12,60,,Panel enclosure systems,
Ss_25_12_60_30,25,12,60,30,Fully-framed panel cubicle systems,2.7.4 Cubicles (default);
Ss_25_12_60_60,25,12,60,60,Panel cubicle systems,2.7.4 Cubicles (default);
Ss_25_12_60_65,25,12,60,65,Privacy screen systems,2.7.4 Cubicles (default);
Ss_25_12_65,25,12,65,,Partitioning systems,
Ss_25_12_65_50,25,12,65,50,Media wall systems,2.7.1 Walls and partitions (default); 2.7.3 Moveable room dividers;
Ss_25_12_65_55,25,12,65,55,Mesh panel partition systems,
Ss_25_12_65_60,25,12,65,60,Plasterboard laminated partition systems,
Ss_25_12_65_65,25,12,65,65,Panel partition systems,2.7.1 Walls and partitions (default);
Ss_25_12_65_70,25,12,65,70,Relocatable partition and ceiling systems,
Ss_25_12_65_75,25,12,65,75,Relocatable partition systems,
Ss_25_12_65_85,25,12,65,85,Storage wall systems,2.7.1 Walls and partitions (default); 2.7.3 Moveable room dividers;
Ss_25_12_70,25,12,70,,Retractable partition systems,
Ss_25_12_70_30,25,12,70,30,Fabric dividing partition systems,
Ss_25_12_70_80,25,12,70,80,Sliding stacking panel partition systems,2.7.3 Moveable room dividers (default);
Ss_25_12_80,25,12,80,,Structural glass wall systems,
Ss_25_12_80_65,25,12,80,65,Point-fixed structural glass wall systems,"2.7.1 Walls and partitions; 2.5.3 Solar/rain screening; 2.5.1 External enclosing walls above ground level (default); 2.5.5 Subsidiary walls, balustrades and proprietary balconies;"
Ss_25_12_80_83,25,12,80,83,Stacked structural glass wall systems,2.7.1 Walls and partitions; 2.7.3 Moveable room dividers (default);
Ss_25_12_80_85,25,12,80,85,Suspended structural glass wall systems,"2.7.1 Walls and partitions; 2.5.3 Solar/rain screening; 2.5.1 External enclosing walls above ground level (default); 2.5.5 Subsidiary walls, balustrades and proprietary balconies;"
Ss_25_12_85,25,12,85,,Structural steel panel wall systems,
Ss_25_12_85_60,25,12,85,60,Prefabricated metal wall systems,
Ss_25_12_85_63,25,12,85,63,Profile metal sheet wall systems,
Ss_25_13,25,13,,,Unit wall structure systems,
Ss_25_13_05,25,13,05,,Adobe block wall systems,
Ss_25_13_24,25,13,24,,Dry stone wall systems,
Ss_25_13_33,25,13,33,,Glass wall systems,
Ss_25_13_33_33,25,13,33,33,Glass block wall systems,2.5.2 External enclosing walls below ground level; 2.7.1 Walls and partitions; 2.5.1 External enclosing walls above ground level (default); 2.7.2 Balustrades and handrails;
