Code,Group,Sub group,Section,Object,Title,NBS Code,NRM
SL_90_10_30,90,10,30,,Fire stairways,,
SL_90_10_34,90,10,34,,Goods conveyors,,
SL_90_10_36,90,10,36,,Hallways,,
SL_90_10_46,90,10,46,,Landings,,
SL_90_10_47,90,10,47,,Lift cars,,
SL_90_10_51,90,10,51,,Lobbies,,
SL_90_10_64,90,10,64,,Porches,,
SL_90_10_68,90,10,68,,Public squares,,
SL_90_10_71,90,10,71,,Retail circulation spaces,,
SL_90_10_77,90,10,77,,Shelters,,
SL_90_10_87,90,10,87,,Stairways,,
SL_90_10_94,90,10,94,,Vestibules,,
SL_90_10_95,90,10,95,,Walkways,,
SL_90_10_96,90,10,96,,Wheelchair circulation spaces,,
SL_90_20,90,20,,,Common spaces,,
SL_90_20_01,90,20,01,,Accident and emergency waiting rooms,,
SL_90_20_04,90,20,04,,Audience seating areas,,
SL_90_20_05,90,20,05,,Audience standing areas,,
SL_90_20_08,90,20,08,,Breakout spaces,,
SL_90_20_13,90,20,13,,Changing rooms,,
SL_90_20_14,90,20,14,,Cloakrooms,,
SL_90_20_15,90,20,15,,Corporate boxes and VIP seating,,
SL_90_20_16,90,20,16,,Customer service counter areas,,
SL_90_20_69,90,20,69,,Queuing areas,,
SL_90_20_82,90,20,82,,Spectator seating areas,,
SL_90_20_83,90,20,83,,Spectator standing areas,,
SL_90_20_88,90,20,88,,Temporary seating areas,,
SL_90_20_89,90,20,89,,Ticket offices,,
SL_90_20_96,90,20,96,,Waiting rooms,,
SL_90_50,90,50,,,Storage spaces,,
SL_90_50_04,90,50,04,,Arms depots and armouries,,
SL_90_50_06,90,50,06,,Baggage storage areas,,
SL_90_50_07,90,50,07,,Battery stores,,
SL_90_50_08,90,50,08,,Blood banks,,
SL_90_50_09,90,50,09,,Boat storage spaces,,
SL_90_50_11,90,50,11,,Cargo storage areas,,
SL_90_50_12,90,50,12,,Car ports,,
SL_90_50_13,90,50,13,,Chemicals stores,,
SL_90_50_14,90,50,14,,Clothes stores,,
SL_90_50_15,90,50,15,,Cold stores,,
SL_90_50_24,90,50,24,,Dry waste storage spaces,,
SL_90_50_25,90,50,25,,Dungsteads,,
SL_90_50_26,90,50,26,,Effluent tanks,,
SL_90_50_27,90,50,27,,Equipment stores,,
SL_90_50_28,90,50,28,,Explosives and ordnance storerooms,,
SL_90_50_30,90,50,30,,Feed stores,,
SL_90_50_31,90,50,31,,Flammable chemical stores,,
SL_90_50_32,90,50,32,,Fuel storage areas,,
SL_90_50_33,90,50,33,,Garages,,
SL_90_50_34,90,50,34,,Gas storage spaces,,
SL_90_50_35,90,50,35,,General storerooms,,
SL_90_50_36,90,50,36,,Goods stores,,
SL_90_50_37,90,50,37,,Grain stores,,
SL_90_50_38,90,50,38,,Hazardous waste storage spaces,,
SL_90_50_44,90,50,44,,Janitor stores,,
SL_90_50_45,90,50,45,,Keg stores,,
SL_90_50_46,90,50,46,,Larders and pantries,,
SL_90_50_47,90,50,47,,Left luggage stores,,
SL_90_50_48,90,50,48,,Locker rooms,,
SL_90_50_52,90,50,52,,Mineral storage spaces,,
SL_90_50_54,90,50,54,,Morgues,,
SL_90_50_55,90,50,55,,Mortuaries,,
SL_90_50_58,90,50,58,,Oil storage spaces,,
SL_90_50_65,90,50,65,,Pharmaceutical stores,,
SL_90_50_70,90,50,70,,Raw materials storage silos,,
SL_90_50_71,90,50,71,,Raw materials storage spaces,,
SL_90_50_72,90,50,72,,Raw materials storage tanks,,
SL_90_50_77,90,50,77,,Secure storerooms,,
SL_90_50_80,90,50,80,,Solid fuel storerooms,,
SL_90_50_84,90,50,84,,Storage rooms,,
SL_90_50_88,90,50,88,,Tissue and organ stores,,
SL_90_50_90,90,50,90,,Vaults and strong rooms,,
SL_90_50_93,90,50,93,,Walk-in wardrobes,,
SL_90_50_94,90,50,94,,Waste gas storage spaces,,
SL_90_50_95,90,50,95,,Waste liquids storage spaces,,
SL_90_50_96,90,50,96,,Waste solids storage spaces,,
SL_90_50_97,90,50,97,,Wet waste storage spaces,,
SL_90_50_98,90,50,98,,Wine cellars,,
SL_90_60,90,60,,,Unoccupied voids,,
SL_90_60_01,90,60,01,,Access spaces,,
SL_90_60_02,90,60,02,,Air shafts,,
SL_90_60_10,90,60,10,,Cavities,,
SL_90_60_12,90,60,12,,Chimneys,,
SL_90_60_13,90,60,13,,Chutes,,
SL_90_60_18,90,60,18,,Crawl spaces,,
SL_90_60_49,90,60,49,,Lift pits,,
SL_90_60_50,90,60,50,,Lift shafts,,
SL_90_60_51,90,60,51,,Light wells,,
SL_90_60_72,90,60,72,,Roof surface spaces,,
SL_90_60_74,90,60,74,,Roof voids,,
SL_90_90,90,90,,,Plant and control spaces,,
SL_90_90_01,90,90,01,,Access floor voids,,
SL_90_90_08,90,90,08,,Boiler rooms,,
SL_90_90_13,90,90,13,,Ceiling voids,,
SL_90_90_15,90,90,15,,Control rooms,,
SL_90_90_32,90,90,32,,Furnace rooms,,
SL_90_90_42,90,90,42,,Incinerator rooms,,
SL_90_90_48,90,90,48,,Lift machine rooms,,
SL_90_90_64,90,90,64,,Plant rooms,,
SL_90_90_77,90,90,77,,Server rooms,,
SL_90_90_78,90,90,78,,Services shafts,,
SL_90_90_85,90,90,85,,Switch rooms,,
SL_90_90_87,90,90,87,,Tank rooms,,
SL_90_90_90,90,90,90,,Transformer rooms,,
SL_90_90_96,90,90,96,,Wall services voids,,
