Code,Group,Sub group,Section,Object,Title,NBS Code,NRM
CA_70_20_30_88,70,20,30,88,Traffic control signs,,
CA_70_20_30_89,70,20,30,89,Traffic information signs,,
CA_70_20_30_90,70,20,30,90,Traffic lights,,
CA_70_20_30_91,70,20,30,91,Traffic warning signs,,
CA_70_20_40,70,20,40,,Damp proof course equipment,,
CA_70_20_40_11,70,20,40,11,Caulking gun,,
CA_70_20_40_27,70,20,40,27,Electro-osmosis equipment,,
CA_70_20_40_34,70,20,40,34,Gravity feed equipment,,
CA_70_20_40_37,70,20,40,37,High pressure injection equipment,,
CA_70_20_40_48,70,20,40,48,Low pressure injection equipment,,
CA_70_20_50,70,20,50,,Cleaning and surface preparation equipment,,
CA_70_20_50_08,70,20,50,08,Blasting machines and equipment,,
CA_70_20_50_37,70,20,50,37,High pressure and steam jet cleaners,,
CA_70_20_50_48,70,20,50,48,Low pressure cleaning machines,,
CA_70_20_50_92,70,20,50,92,Underwater cleaning equipment,,
CA_70_20_60,70,20,60,,Compressors,,
CA_70_20_60_47,70,20,60,47,Lorry-mounted compressors,,
CA_70_20_60_90,70,20,60,90,Tractor-mounted compressors,,
CA_70_20_70,70,20,70,,Compressed-air machines and equipment,,
CA_70_20_70_02,70,20,70,02,Air hoses,,
CA_70_20_70_03,70,20,70,03,Air receivers,,
CA_70_20_70_55,70,20,70,55,Mufflers,,
CA_70_20_70_89,70,20,70,89,Tool silencers,,
CA_70_20_80,70,20,80,,Steel reinforcement cutting and bending plant and equipment,,
CA_70_20_80_06,70,20,80,06,Bar bending machines,,
CA_70_20_80_07,70,20,80,07,Bar cropper machines,,
CA_70_20_80_08,70,20,80,08,Bar shearing machines,,
CA_70_20_90,70,20,90,,Ancillary equipment,,
CA_70_20_90_10,70,20,90,10,Buckets,,
CA_70_20_90_22,70,20,90,22,Dehumidifiers,,
CA_70_20_90_46,70,20,90,46,Ladders,,
CA_70_20_90_48,70,20,90,48,Loading rails,,
CA_70_20_90_87,70,20,90,87,Tarpaulins,,
CA_70_40,70,40,,,Surveying and measuring equipment,,
CA_70_40_10,70,40,10,,Levels,,
CA_70_40_10_05,70,40,10,05,Auto levels,,
CA_70_40_10_25,70,40,10,25,Dumpy levels,,
CA_70_40_10_27,70,40,10,27,Engineers' precise auto levels,,
CA_70_40_10_47,70,40,10,47,Levelling staffs,,
CA_70_40_10_80,70,40,10,80,Spirit levels,,
CA_70_40_10_88,70,40,10,88,Tilting levels,,
CA_70_40_10_89,70,40,10,89,Theodolites,,
CA_70_40_10_96,70,40,10,96,Water levels,,
CA_70_40_50,70,40,50,,Measuring equipment,,
CA_70_40_50_08,70,40,50,08,Boning rods,,
CA_70_40_50_15,70,40,50,15,Clinometer,,
CA_70_40_50_31,70,40,50,31,Folding rules,,
CA_70_40_50_51,70,40,50,51,Measuring rod,,
CA_70_40_50_52,70,40,50,52,Measuring tape,,
CA_70_40_50_64,70,40,50,64,Plumb line,,
CA_70_40_50_66,70,40,50,66,Profile boards,,
CA_70_40_50_79,70,40,50,79,Sight rails,,
CA_70_40_50_87,70,40,50,87,Tachometer,,
CA_70_40_70,70,40,70,,Surveying equipment,,
CA_70_40_70_13,70,40,70,13,Centring rods,,
CA_70_40_70_22,70,40,70,22,Direction indicating devices,,
CA_70_40_70_27,70,40,70,27,Electro-magnetic distance measuring instruments (EDM instruments),,
CA_70_40_70_51,70,40,70,51,Measuring telescopes,,
CA_70_40_70_58,70,40,70,58,Optical plummets,,
CA_70_40_70_70,70,40,70,70,"Ranging rods, poles",,
CA_70_40_70_83,70,40,70,83,Staffs,,
CA_70_40_70_85,70,40,70,85,Surface indicating devices,,
CA_70_40_70_90,70,40,70,90,Tripods,,
CA_70_50,70,50,,,Hand tools,,
CA_70_50_10,70,50,10,,Hand saws,,
CA_70_50_10_06,70,50,10,06,Back saws,,
CA_70_50_10_08,70,50,10,08,Bow saws,,
CA_70_50_10_14,70,50,10,14,Compass saws,,
CA_70_50_10_16,70,50,10,16,Coping saws,,
CA_70_50_10_24,70,50,10,24,Drywall saws,,
CA_70_50_10_29,70,50,10,29,Flooring saws,,
CA_70_50_10_31,70,50,10,31,Fretsaws,,
CA_70_50_10_36,70,50,10,36,Hacksaws,,
CA_70_50_10_60,70,50,10,60,Panel saws,,
CA_70_50_15,70,50,15,,Power saws,,
CA_70_50_15_06,70,50,15,06,Band saws,,
CA_70_50_15_09,70,50,15,09,Brick saws,,
CA_70_50_15_12,70,50,15,12,Chain saws,,
CA_70_50_15_13,70,50,15,13,Circular saws,,
CA_70_50_15_44,70,50,15,44,Jig saws,,
CA_70_50_15_52,70,50,15,52,Mitre saws,,
CA_70_50_20,70,50,20,,Pipe work equipment,,
CA_70_50_20_31,70,50,20,31,Flaring tools,,
CA_70_50_20_60,70,50,20,60,Pairs of footprints,,
CA_70_50_20_62,70,50,20,62,Pipe benders,,
CA_70_50_20_63,70,50,20,63,Pipe cutters,,
CA_70_50_20_64,70,50,20,64,Pipe defrosting equipment,,
CA_70_50_20_66,70,50,20,66,Pipe threading equipment,,
CA_70_50_20_67,70,50,20,67,Pipe wrenches,,
CA_70_50_20_70,70,50,20,70,Plumber's furnace,,
CA_70_50_30,70,50,30,,Hammers,,
CA_70_50_30_07,70,50,30,07,Bricklayer's hammers,,
CA_70_50_30_09,70,50,30,09,Bush hammers,,
CA_70_50_30_11,70,50,30,11,Carpenter's hammers,,
CA_70_50_30_13,70,50,30,13,Chipping hammers,,
CA_70_50_30_15,70,50,30,15,Club hammers,,
CA_70_50_30_22,70,50,30,22,Demolition hammers,,
CA_70_50_30_71,70,50,30,71,Riveting hammers,,
CA_70_50_30_73,70,50,30,73,Rotary hammers,,
CA_70_50_30_80,70,50,30,80,Sledge hammers,,
CA_70_50_40,70,50,40,,Hand-held drills and equipment,,
CA_70_50_40_06,70,50,40,06,Diamond drilling and chasing equipment,,
CA_70_50_40_07,70,50,40,07,Drill bits,,
CA_70_50_40_09,70,50,40,09,Drill rods,,
CA_70_50_40_10,70,50,40,10,Drill stands,,
CA_70_50_40_64,70,50,40,64,Pipe drilling tackle,,
CA_70_50_40_70,70,50,40,70,Reversible drills,,
CA_70_50_40_72,70,50,40,72,Rock drills,,
CA_70_50_40_73,70,50,40,73,Rotary drills,,
CA_70_50_40_96,70,50,40,96,Wheelbraces,,
CA_70_50_50,70,50,50,,Painting and insulation application equipment,,
CA_70_50_50_41,70,50,50,41,Insulation injection equipment,,
CA_70_50_50_60,70,50,50,60,Paint brushes,,
CA_70_50_50_62,70,50,50,62,Paint kettles,,
CA_70_50_50_64,70,50,50,64,Paint metering systems,,
CA_70_50_50_66,70,50,50,66,Paint rollers,,
CA_70_50_50_80,70,50,50,80,Spraying equipment for paints and insulation,,
CA_70_50_60,70,50,60,,Barrows,,
CA_70_50_60_36,70,50,60,36,Hand barrows,,
CA_70_50_60_65,70,50,60,65,Powered barrows,,
CA_70_50_65,70,50,65,,Excavation tools,,
CA_70_50_65_15,70,50,65,15,Clay spits,,
CA_70_50_65_60,70,50,65,60,Picks,,
CA_70_50_65_80,70,50,65,80,Spades,,
CA_70_50_70,70,50,70,,Levering bars,,
CA_70_50_70_20,70,50,70,20,Crowbars,,
CA_70_50_70_60,70,50,70,60,Pinch bars,,
CA_70_50_80,70,50,80,,"Screwdrivers, spanners and bolt cutters",,
CA_70_50_80_03,70,50,80,03,Allen keys,,
CA_70_50_80_08,70,50,80,08,Bolt cutters,,
CA_70_50_80_70,70,50,80,70,Ratchet screwdrivers,,
CA_70_50_80_80,70,50,80,80,Spanners,,
CA_70_50_85,70,50,85,,Trowels,,
CA_70_50_85_03,70,50,85,03,Angle trowels,,
CA_70_50_85_33,70,50,85,33,Gauging trowels,,
CA_70_50_85_46,70,50,85,46,Laying-on trowels,,
CA_70_50_90,70,50,90,,Floats,,
CA_70_50_90_18,70,50,90,18,Cross-grained floats,,
CA_70_50_90_22,70,50,90,22,Devil floats,,
CA_70_60,70,60,,,Electrical tools,,
CA_70_60_10,70,60,10,,Sanders,,
CA_70_60_10_07,70,60,10,07,Belt sanders,,
CA_70_60_10_58,70,60,10,58,Orbital sanders,,
CA_70_60_20,70,60,20,,Grinders,,
CA_70_60_20_03,70,60,20,03,Angle grinders,,
CA_70_60_20_07,70,60,20,07,Bench grinders,,
CA_70_60_20_84,70,60,20,84,Straight grinders,,
CA_70_60_30,70,60,30,,Polishers,,
CA_70_60_40,70,60,40,,Planers,,
CA_70_60_50,70,60,50,,Routers,,
CA_70_60_60,70,60,60,,Scabblers,,
CA_70_60_70,70,60,70,,Breakers,,
CA_70_60_80,70,60,80,,Strimmers,,
CA_70_80,70,80,,,Testing equipment,,
CA_70_80_10,70,80,10,,Concrete testing equipment,,
CA_70_80_20,70,80,20,,Drain testing equipment,,
CA_70_80_20_80,70,80,20,80,Sewer test and inspection equipment,,
CA_70_80_40,70,80,40,,Pipe testing equipment,,
CA_70_80_60,70,80,60,,Sampling equipment,,
CA_70_80_80,70,80,80,,Weighing machines for construction materials,,
CA_70_80_90,70,80,90,,Weighing machines for vehicles,,
